lr-Adam,step,train_loss,epoch,val_Class_Accuracy,val_No_Obj_Accuracy,val_Obj_Accuracy,test_Class_Accuracy,test_No_Obj_Accuracy,test_Obj_Accuracy
0.00028862054146970345,1649,,,,,,,,
,1649,11.251052856445312,1,,,,,,
0.00029712935109583153,1699,,,,,,,,
,1699,11.890655517578125,1,,,,,,
0.0003056381607219596,1749,,,,,,,,
,1749,12.323768615722656,1,,,,,,
0.00031414697034808764,1799,,,,,,,,
,1799,12.058939933776855,1,,,,,,
0.00032265577997421573,1849,,,,,,,,
,1849,12.426000595092773,1,,,,,,
,1861,,1,37.92971420288086,99.43111419677734,4.358806610107422,,,
0.0003311645896003438,1899,,,,,,,,
,1899,12.730724334716797,2,,,,,,
0.0003396733992264719,1949,,,,,,,,
,1949,11.171028137207031,2,,,,,,
0.0003481822088525999,1999,,,,,,,,
,1999,11.21212387084961,2,,,,,,
0.00035669101847872795,2049,,,,,,,,
,2049,12.990010261535645,2,,,,,,
0.00036519982810485603,2099,,,,,,,,
,2099,12.223979949951172,2,,,,,,
0.0003737086377309841,2149,,,,,,,,
,2149,11.37573528289795,2,,,,,,
0.00038221744735711215,2199,,,,,,,,
,2199,12.520408630371094,2,,,,,,
0.00039072625698324023,2249,,,,,,,,
,2249,11.443979263305664,2,,,,,,
0.0003992350666093683,2299,,,,,,,,
,2299,12.143502235412598,2,,,,,,
0.0004077438762354964,2349,,,,,,,,
,2349,10.906089782714844,2,,,,,,
0.00041625268586162437,2399,,,,,,,,
,2399,11.075992584228516,2,,,,,,
0.00042476149548775245,2449,,,,,,,,
,2449,11.952341079711914,2,,,,,,
0.0004332703051138806,2499,,,,,,,,
,2499,10.658181190490723,2,,,,,,
0.00044177911474000856,2549,,,,,,,,
,2549,10.957864761352539,2,,,,,,
0.00045028792436613665,2599,,,,,,,,
,2599,12.188270568847656,2,,,,,,
0.00045879673399226473,2649,,,,,,,,
,2649,11.167314529418945,2,,,,,,
0.00046730554361839276,2699,,,,,,,,
,2699,11.400291442871094,2,,,,,,
0.00047581435324452084,2749,,,,,,,,
,2749,10.494134902954102,2,,,,,,
,2792,,2,34.348812103271484,99.80415344238281,3.8138134479522705,,,
0.0004843231628706489,2799,,,,,,,,
,2799,10.681804656982422,3,,,,,,
0.000492831972496777,2849,,,,,,,,
,2849,10.518991470336914,3,,,,,,
0.000501340782122905,2899,,,,,,,,
,2899,11.119900703430176,3,,,,,,
0.0005098495917490332,2949,,,,,,,,
,2949,11.416358947753906,3,,,,,,
0.0005183584013751612,2999,,,,,,,,
,2999,11.743086814880371,3,,,,,,
0.0005268672110012892,3049,,,,,,,,
,3049,10.632017135620117,3,,,,,,
0.0005353760206274173,3099,,,,,,,,
,3099,10.059246063232422,3,,,,,,
0.0005438848302535454,3149,,,,,,,,
,3149,11.870064735412598,3,,,,,,
0.0005523936398796734,3199,,,,,,,,
,3199,10.586631774902344,3,,,,,,
0.0005609024495058015,3249,,,,,,,,
,3249,11.123946189880371,3,,,,,,
0.0005694112591319296,3299,,,,,,,,
,3299,12.12558364868164,3,,,,,,
0.0005779200687580576,3349,,,,,,,,
,3349,11.14785385131836,3,,,,,,
0.0005864288783841856,3399,,,,,,,,
,3399,10.923784255981445,3,,,,,,
0.0005949376880103138,3449,,,,,,,,
,3449,9.955476760864258,3,,,,,,
0.0006034464976364418,3499,,,,,,,,
,3499,9.602622032165527,3,,,,,,
0.0006119553072625698,3549,,,,,,,,
,3549,10.370606422424316,3,,,,,,
0.000620464116888698,3599,,,,,,,,
,3599,10.058832168579102,3,,,,,,
0.0006289729265148259,3649,,,,,,,,
,3649,10.050236701965332,3,,,,,,
0.000637481736140954,3699,,,,,,,,
,3699,9.562990188598633,3,,,,,,
,3723,,3,47.970375061035156,98.57160949707031,22.538454055786133,,,
0.0006459905457670822,3749,,,,,,,,
,3749,10.352747917175293,4,,,,,,
0.0006544993553932101,3799,,,,,,,,
,3799,10.670734405517578,4,,,,,,
0.0006630081650193382,3849,,,,,,,,
,3849,10.345678329467773,4,,,,,,
0.0006715169746454664,3899,,,,,,,,
,3899,9.016002655029297,4,,,,,,
0.0006800257842715943,3949,,,,,,,,
,3949,10.526634216308594,4,,,,,,
0.0006885345938977224,3999,,,,,,,,
,3999,12.28339958190918,4,,,,,,
0.0006970434035238505,4049,,,,,,,,
,4049,10.89571762084961,4,,,,,,
0.0007055522131499785,4099,,,,,,,,
,4099,11.70761775970459,4,,,,,,
0.0007140610227761066,4149,,,,,,,,
,4149,10.365379333496094,4,,,,,,
0.0007225698324022347,4199,,,,,,,,
,4199,10.623779296875,4,,,,,,
0.0007310786420283628,4249,,,,,,,,
,4249,11.320632934570312,4,,,,,,
0.0007395874516544908,4299,,,,,,,,
,4299,8.793447494506836,4,,,,,,
0.0007480962612806188,4349,,,,,,,,
,4349,9.890178680419922,4,,,,,,
0.000756605070906747,4399,,,,,,,,
,4399,8.766799926757812,4,,,,,,
0.000765113880532875,4449,,,,,,,,
,4449,9.797739028930664,4,,,,,,
0.000773622690159003,4499,,,,,,,,
,4499,9.95840835571289,4,,,,,,
0.0007821314997851312,4549,,,,,,,,
,4549,10.129262924194336,4,,,,,,
0.0007906403094112591,4599,,,,,,,,
,4599,9.468780517578125,4,,,,,,
0.0007991491190373872,4649,,,,,,,,
,4649,10.147659301757812,4,,,,,,
,4654,,4,47.167686462402344,97.539794921875,36.2430534362793,,,
0.0007988953076568973,4699,,,,,,,,
,4699,8.603796005249023,5,,,,,,
0.0007976678717201166,4749,,,,,,,,
,4749,8.949644088745117,5,,,,,,
0.0007964404357833359,4799,,,,,,,,
,4799,9.548179626464844,5,,,,,,
0.0007952129998465552,4849,,,,,,,,
,4849,9.315973281860352,5,,,,,,
0.0007939855639097744,4899,,,,,,,,
,4899,10.873847961425781,5,,,,,,
0.0007927581279729937,4949,,,,,,,,
,4949,9.7738037109375,5,,,,,,
0.000791530692036213,4999,,,,,,,,
,4999,9.11568832397461,5,,,,,,
0.0007903032560994323,5049,,,,,,,,
,5049,8.796152114868164,5,,,,,,
0.0007890758201626515,5099,,,,,,,,
,5099,10.722286224365234,5,,,,,,
0.0007878483842258708,5149,,,,,,,,
,5149,10.27324390411377,5,,,,,,
0.0007866209482890901,5199,,,,,,,,
,5199,9.216552734375,5,,,,,,
0.0007853935123523093,5249,,,,,,,,
,5249,9.388837814331055,5,,,,,,
0.0007841660764155286,5299,,,,,,,,
,5299,9.181310653686523,5,,,,,,
0.0007829386404787479,5349,,,,,,,,
,5349,10.050910949707031,5,,,,,,
0.0007817112045419672,5399,,,,,,,,
,5399,9.593693733215332,5,,,,,,
0.0007804837686051864,5449,,,,,,,,
,5449,10.346246719360352,5,,,,,,
0.0007792563326684057,5499,,,,,,,,
,5499,9.540745735168457,5,,,,,,
0.000778028896731625,5549,,,,,,,,
,5549,7.99299955368042,5,,,,,,
,5585,,5,52.916748046875,98.28352355957031,37.24117660522461,,,
0.0007768014607948443,5599,,,,,,,,
,5599,8.625686645507812,6,,,,,,
0.0007755740248580635,5649,,,,,,,,
,5649,9.878049850463867,6,,,,,,
0.0007743465889212828,5699,,,,,,,,
,5699,8.204277992248535,6,,,,,,
0.0007731191529845021,5749,,,,,,,,
,5749,8.80875301361084,6,,,,,,
0.0007718917170477214,5799,,,,,,,,
,5799,7.771783828735352,6,,,,,,
0.0007706642811109406,5849,,,,,,,,
,5849,8.371349334716797,6,,,,,,
0.0007694368451741599,5899,,,,,,,,
,5899,8.660985946655273,6,,,,,,
0.0007682094092373792,5949,,,,,,,,
,5949,8.731610298156738,6,,,,,,
0.0007669819733005984,5999,,,,,,,,
,5999,9.03567123413086,6,,,,,,
0.0007657545373638177,6049,,,,,,,,
,6049,8.138528823852539,6,,,,,,
0.000764527101427037,6099,,,,,,,,
,6099,9.247540473937988,6,,,,,,
0.0007632996654902563,6149,,,,,,,,
,6149,10.432536125183105,6,,,,,,
0.0007620722295534755,6199,,,,,,,,
,6199,9.223694801330566,6,,,,,,
0.0007608447936166948,6249,,,,,,,,
,6249,9.529842376708984,6,,,,,,
0.0007596173576799141,6299,,,,,,,,
,6299,9.007960319519043,6,,,,,,
0.0007583899217431334,6349,,,,,,,,
,6349,8.01414680480957,6,,,,,,
0.0007571624858063526,6399,,,,,,,,
,6399,8.785710334777832,6,,,,,,
0.0007559350498695719,6449,,,,,,,,
,6449,8.542542457580566,6,,,,,,
0.0007547076139327912,6499,,,,,,,,
,6499,8.663037300109863,6,,,,,,
,6516,,6,51.377410888671875,97.94068908691406,39.005897521972656,,,
0.0007534801779960105,6549,,,,,,,,
,6549,8.65588092803955,7,,,,,,
0.0007522527420592297,6599,,,,,,,,
,6599,9.123330116271973,7,,,,,,
0.000751025306122449,6649,,,,,,,,
,6649,8.739978790283203,7,,,,,,
0.0007497978701856683,6699,,,,,,,,
,6699,8.552414894104004,7,,,,,,
0.0007485704342488876,6749,,,,,,,,
,6749,8.453380584716797,7,,,,,,
0.0007473429983121068,6799,,,,,,,,
,6799,8.341506958007812,7,,,,,,
0.0007461155623753261,6849,,,,,,,,
,6849,7.565487384796143,7,,,,,,
0.0007448881264385454,6899,,,,,,,,
,6899,9.814346313476562,7,,,,,,
0.0007436606905017646,6949,,,,,,,,
,6949,9.096149444580078,7,,,,,,
0.0007424332545649839,6999,,,,,,,,
,6999,9.317813873291016,7,,,,,,
0.0007412058186282032,7049,,,,,,,,
,7049,9.927688598632812,7,,,,,,
0.0007399783826914225,7099,,,,,,,,
,7099,8.241403579711914,7,,,,,,
0.0007387509467546417,7149,,,,,,,,
,7149,7.272223472595215,7,,,,,,
0.000737523510817861,7199,,,,,,,,
,7199,8.14511489868164,7,,,,,,
0.0007362960748810803,7249,,,,,,,,
,7249,9.4716215133667,7,,,,,,
0.0007350686389442996,7299,,,,,,,,
,7299,8.003437042236328,7,,,,,,
0.0007338412030075188,7349,,,,,,,,
,7349,8.821261405944824,7,,,,,,
0.0007326137670707381,7399,,,,,,,,
,7399,9.048046112060547,7,,,,,,
,7447,,7,55.99524688720703,98.48159790039062,39.45401382446289,,,
0.0007313863311339574,7449,,,,,,,,
,7449,8.26602554321289,8,,,,,,
0.0007301588951971767,7499,,,,,,,,
,7499,8.797340393066406,8,,,,,,
0.0007289314592603959,7549,,,,,,,,
,7549,8.319534301757812,8,,,,,,
0.0007277040233236152,7599,,,,,,,,
,7599,8.618980407714844,8,,,,,,
0.0007264765873868345,7649,,,,,,,,
,7649,8.03071117401123,8,,,,,,
0.0007252491514500537,7699,,,,,,,,
,7699,8.110516548156738,8,,,,,,
0.000724021715513273,7749,,,,,,,,
,7749,8.590005874633789,8,,,,,,
0.0007227942795764923,7799,,,,,,,,
,7799,7.605275630950928,8,,,,,,
0.0007215668436397116,7849,,,,,,,,
,7849,7.263153553009033,8,,,,,,
0.0007203394077029308,7899,,,,,,,,
,7899,8.559614181518555,8,,,,,,
0.0007191119717661501,7949,,,,,,,,
,7949,8.406839370727539,8,,,,,,
0.0007178845358293694,7999,,,,,,,,
,7999,9.55608081817627,8,,,,,,
0.0007166570998925887,8049,,,,,,,,
,8049,8.788433074951172,8,,,,,,
0.0007154296639558079,8099,,,,,,,,
,8099,8.48625659942627,8,,,,,,
0.0007142022280190272,8149,,,,,,,,
,8149,7.5341315269470215,8,,,,,,
0.0007129747920822465,8199,,,,,,,,
,8199,8.581812858581543,8,,,,,,
0.0007117473561454658,8249,,,,,,,,
,8249,7.959198951721191,8,,,,,,
0.000710519920208685,8299,,,,,,,,
,8299,8.648547172546387,8,,,,,,
0.0007092924842719043,8349,,,,,,,,
,8349,8.77945613861084,8,,,,,,
,8378,,8,58.69923400878906,97.29419708251953,52.82493209838867,,,
0.0007080650483351236,8399,,,,,,,,
,8399,9.053468704223633,9,,,,,,
0.0007068376123983428,8449,,,,,,,,
,8449,7.507661819458008,9,,,,,,
0.0007056101764615621,8499,,,,,,,,
,8499,8.439410209655762,9,,,,,,
0.0007043827405247814,8549,,,,,,,,
,8549,8.058053970336914,9,,,,,,
0.0007031553045880007,8599,,,,,,,,
,8599,8.333078384399414,9,,,,,,
0.0007019278686512199,8649,,,,,,,,
,8649,7.143270492553711,9,,,,,,
0.0007007004327144392,8699,,,,,,,,
,8699,8.801072120666504,9,,,,,,
0.0006994729967776585,8749,,,,,,,,
,8749,9.459787368774414,9,,,,,,
0.0006982455608408778,8799,,,,,,,,
,8799,7.731123924255371,9,,,,,,
0.000697018124904097,8849,,,,,,,,
,8849,8.6875581741333,9,,,,,,
0.0006957906889673163,8899,,,,,,,,
,8899,8.9968900680542,9,,,,,,
0.0006945632530305356,8949,,,,,,,,
,8949,6.043027400970459,9,,,,,,
0.0006933358170937549,8999,,,,,,,,
,8999,8.040785789489746,9,,,,,,
0.0006921083811569741,9049,,,,,,,,
,9049,7.232166767120361,9,,,,,,
0.0006908809452201934,9099,,,,,,,,
,9099,7.901844501495361,9,,,,,,
0.0006896535092834127,9149,,,,,,,,
,9149,8.915155410766602,9,,,,,,
0.000688426073346632,9199,,,,,,,,
,9199,7.659430503845215,9,,,,,,
0.0006871986374098512,9249,,,,,,,,
,9249,7.999660968780518,9,,,,,,
0.0006859712014730705,9299,,,,,,,,
,9299,7.204428195953369,9,,,,,,
,9309,,9,57.69485092163086,98.42183685302734,47.764747619628906,,,
0.0006847437655362898,9349,,,,,,,,
,9349,9.310530662536621,10,,,,,,
0.000683516329599509,9399,,,,,,,,
,9399,7.214354991912842,10,,,,,,
0.0006822888936627283,9449,,,,,,,,
,9449,7.2546539306640625,10,,,,,,
0.0006810614577259476,9499,,,,,,,,
,9499,8.793088912963867,10,,,,,,
0.0006798340217891669,9549,,,,,,,,
,9549,8.376968383789062,10,,,,,,
0.0006786065858523861,9599,,,,,,,,
,9599,7.892595291137695,10,,,,,,
0.0006773791499156054,9649,,,,,,,,
,9649,7.779452323913574,10,,,,,,
0.0006761517139788247,9699,,,,,,,,
,9699,7.726290225982666,10,,,,,,
0.000674924278042044,9749,,,,,,,,
,9749,7.7163801193237305,10,,,,,,
0.0006736968421052632,9799,,,,,,,,
,9799,8.279865264892578,10,,,,,,
0.0006724694061684825,9849,,,,,,,,
,9849,7.085972785949707,10,,,,,,
0.0006712419702317018,9899,,,,,,,,
,9899,7.820773601531982,10,,,,,,
0.000670014534294921,9949,,,,,,,,
,9949,7.520854949951172,10,,,,,,
0.0006687870983581403,9999,,,,,,,,
,9999,7.174798011779785,10,,,,,,
0.0006675596624213596,10049,,,,,,,,
,10049,8.466283798217773,10,,,,,,
0.0006663322264845789,10099,,,,,,,,
,10099,6.897402763366699,10,,,,,,
0.0006651047905477981,10149,,,,,,,,
,10149,7.5004963874816895,10,,,,,,
0.0006638773546110174,10199,,,,,,,,
,10199,7.01191520690918,10,,,,,,
,10240,,10,63.79624557495117,98.6346664428711,46.077999114990234,,,
0.0006626499186742367,10249,,,,,,,,
,10249,7.684521675109863,11,,,,,,
0.000661422482737456,10299,,,,,,,,
,10299,7.502942085266113,11,,,,,,
0.0006601950468006752,10349,,,,,,,,
,10349,8.060271263122559,11,,,,,,
0.0006589676108638945,10399,,,,,,,,
,10399,6.926018714904785,11,,,,,,
0.0006577401749271138,10449,,,,,,,,
,10449,8.013510704040527,11,,,,,,
0.0006565127389903331,10499,,,,,,,,
,10499,7.074952125549316,11,,,,,,
0.0006552853030535523,10549,,,,,,,,
,10549,9.066322326660156,11,,,,,,
0.0006540578671167716,10599,,,,,,,,
,10599,8.9002685546875,11,,,,,,
0.0006528304311799909,10649,,,,,,,,
,10649,7.141963481903076,11,,,,,,
0.00065160299524321,10699,,,,,,,,
,10699,7.758528232574463,11,,,,,,
0.0006503755593064294,10749,,,,,,,,
,10749,7.346299171447754,11,,,,,,
0.0006491481233696487,10799,,,,,,,,
,10799,7.095349311828613,11,,,,,,
0.000647920687432868,10849,,,,,,,,
,10849,7.303125381469727,11,,,,,,
0.0006466932514960872,10899,,,,,,,,
,10899,7.4557976722717285,11,,,,,,
0.0006454658155593064,10949,,,,,,,,
,10949,8.058124542236328,11,,,,,,
0.0006442383796225257,10999,,,,,,,,
,10999,8.08351993560791,11,,,,,,
0.0006430109436857451,11049,,,,,,,,
,11049,6.9240498542785645,11,,,,,,
0.0006417835077489643,11099,,,,,,,,
,11099,6.948282241821289,11,,,,,,
0.0006405560718121836,11149,,,,,,,,
,11149,8.462985038757324,11,,,,,,
,11171,,11,60.23794937133789,97.72340393066406,54.68684387207031,,,
0.0006393286358754028,11199,,,,,,,,
,11199,6.893264293670654,12,,,,,,
0.000638101199938622,11249,,,,,,,,
,11249,6.479186058044434,12,,,,,,
0.0006368737640018413,11299,,,,,,,,
,11299,7.621650218963623,12,,,,,,
0.0006356463280650606,11349,,,,,,,,
,11349,8.125185012817383,12,,,,,,
0.00063441889212828,11399,,,,,,,,
,11399,7.167330741882324,12,,,,,,
0.0006331914561914993,11449,,,,,,,,
,11449,7.572907447814941,12,,,,,,
0.0006319640202547184,11499,,,,,,,,
,11499,7.407461643218994,12,,,,,,
0.0006307365843179377,11549,,,,,,,,
,11549,7.449736595153809,12,,,,,,
0.000629509148381157,11599,,,,,,,,
,11599,8.759649276733398,12,,,,,,
0.0006282817124443762,11649,,,,,,,,
,11649,7.007803916931152,12,,,,,,
0.0006270542765075955,11699,,,,,,,,
,11699,7.169064521789551,12,,,,,,
0.0006258268405708148,11749,,,,,,,,
,11749,7.451780319213867,12,,,,,,
0.0006245994046340341,11799,,,,,,,,
,11799,7.4102373123168945,12,,,,,,
0.0006233719686972533,11849,,,,,,,,
,11849,6.39872407913208,12,,,,,,
0.0006221445327604726,11899,,,,,,,,
,11899,8.969221115112305,12,,,,,,
0.0006209170968236919,11949,,,,,,,,
,11949,7.88239049911499,12,,,,,,
0.0006196896608869112,11999,,,,,,,,
,11999,7.6767354011535645,12,,,,,,
0.0006184622249501304,12049,,,,,,,,
,12049,7.748563766479492,12,,,,,,
0.0006172347890133497,12099,,,,,,,,
,12099,7.318089008331299,12,,,,,,
,12102,,12,65.48834228515625,98.33775329589844,51.8425407409668,,,
0.000616007353076569,12149,,,,,,,,
,12149,6.412100315093994,13,,,,,,
0.0006147799171397882,12199,,,,,,,,
,12199,7.339130401611328,13,,,,,,
0.0006135524812030075,12249,,,,,,,,
,12249,6.907787322998047,13,,,,,,
0.0006123250452662268,12299,,,,,,,,
,12299,8.342270851135254,13,,,,,,
0.0006110976093294461,12349,,,,,,,,
,12349,6.499321937561035,13,,,,,,
0.0006098701733926653,12399,,,,,,,,
,12399,7.674799919128418,13,,,,,,
0.0006086427374558846,12449,,,,,,,,
,12449,7.6958513259887695,13,,,,,,
0.0006074153015191039,12499,,,,,,,,
,12499,6.544335842132568,13,,,,,,
0.0006061878655823232,12549,,,,,,,,
,12549,8.455854415893555,13,,,,,,
0.0006049604296455424,12599,,,,,,,,
,12599,7.317785263061523,13,,,,,,
0.0006037329937087617,12649,,,,,,,,
,12649,7.192681789398193,13,,,,,,
0.000602505557771981,12699,,,,,,,,
,12699,7.675256729125977,13,,,,,,
0.0006012781218352003,12749,,,,,,,,
,12749,8.113105773925781,13,,,,,,
0.0006000506858984195,12799,,,,,,,,
,12799,7.121955394744873,13,,,,,,
0.0005988232499616388,12849,,,,,,,,
,12849,7.3276896476745605,13,,,,,,
0.0005975958140248581,12899,,,,,,,,
,12899,8.050276756286621,13,,,,,,
0.0005963683780880773,12949,,,,,,,,
,12949,6.950966835021973,13,,,,,,
0.0005951409421512966,12999,,,,,,,,
,12999,7.8611273765563965,13,,,,,,
,13033,,13,68.15071868896484,99.0410385131836,46.8094367980957,,,
0.0005939135062145159,13049,,,,,,,,
,13049,8.088658332824707,14,,,,,,
0.0005926860702777352,13099,,,,,,,,
,13099,7.862550258636475,14,,,,,,
0.0005914586343409544,13149,,,,,,,,
,13149,7.67818021774292,14,,,,,,
0.0005902311984041737,13199,,,,,,,,
,13199,7.780732154846191,14,,,,,,
0.000589003762467393,13249,,,,,,,,
,13249,7.236758232116699,14,,,,,,
0.0005877763265306123,13299,,,,,,,,
,13299,6.790221214294434,14,,,,,,
0.0005865488905938315,13349,,,,,,,,
,13349,7.626142978668213,14,,,,,,
0.0005853214546570508,13399,,,,,,,,
,13399,7.946525573730469,14,,,,,,
0.0005840940187202701,13449,,,,,,,,
,13449,8.532644271850586,14,,,,,,
0.0005828665827834894,13499,,,,,,,,
,13499,7.436856746673584,14,,,,,,
0.0005816391468467086,13549,,,,,,,,
,13549,7.336936950683594,14,,,,,,
0.0005804117109099279,13599,,,,,,,,
,13599,6.945008754730225,14,,,,,,
0.0005791842749731472,13649,,,,,,,,
,13649,6.5545759201049805,14,,,,,,
0.0005779568390363664,13699,,,,,,,,
,13699,6.781426429748535,14,,,,,,
0.0005767294030995857,13749,,,,,,,,
,13749,8.007827758789062,14,,,,,,
0.000575501967162805,13799,,,,,,,,
,13799,6.368379592895508,14,,,,,,
0.0005742745312260243,13849,,,,,,,,
,13849,6.900829792022705,14,,,,,,
0.0005730470952892435,13899,,,,,,,,
,13899,6.920823097229004,14,,,,,,
0.0005718196593524628,13949,,,,,,,,
,13949,7.143547058105469,14,,,,,,
,13964,,14,69.26949310302734,98.67390441894531,52.26031494140625,,,
0.0005705922234156821,13999,,,,,,,,
,13999,7.17356014251709,15,,,,,,
0.0005693647874789014,14049,,,,,,,,
,14049,6.67442512512207,15,,,,,,
0.0005681373515421206,14099,,,,,,,,
,14099,6.305607795715332,15,,,,,,
0.0005669099156053399,14149,,,,,,,,
,14149,6.51024866104126,15,,,,,,
0.0005656824796685592,14199,,,,,,,,
,14199,6.930560111999512,15,,,,,,
0.0005644550437317785,14249,,,,,,,,
,14249,6.325435638427734,15,,,,,,
0.0005632276077949977,14299,,,,,,,,
,14299,7.27896785736084,15,,,,,,
0.000562000171858217,14349,,,,,,,,
,14349,5.931041240692139,15,,,,,,
0.0005607727359214363,14399,,,,,,,,
,14399,6.828204154968262,15,,,,,,
0.0005595452999846555,14449,,,,,,,,
,14449,6.696139812469482,15,,,,,,
0.0005583178640478748,14499,,,,,,,,
,14499,6.635470390319824,15,,,,,,
0.0005570904281110941,14549,,,,,,,,
,14549,7.200421333312988,15,,,,,,
0.0005558629921743134,14599,,,,,,,,
,14599,7.0588297843933105,15,,,,,,
0.0005546355562375325,14649,,,,,,,,
,14649,6.498753070831299,15,,,,,,
0.0005534081203007519,14699,,,,,,,,
,14699,7.427974700927734,15,,,,,,
0.0005521806843639711,14749,,,,,,,,
,14749,6.22250509262085,15,,,,,,
0.0005509532484271905,14799,,,,,,,,
,14799,6.53516960144043,15,,,,,,
0.0005497258124904097,14849,,,,,,,,
,14849,6.579803466796875,15,,,,,,
,14895,,15,70.59229278564453,98.52117919921875,56.1387825012207,,,
0.0005484983765536289,14899,,,,,,,,
,14899,6.032904148101807,16,,,,,,
0.0005472709406168483,14949,,,,,,,,
,14949,7.149182319641113,16,,,,,,
0.0005460435046800674,14999,,,,,,,,
,14999,7.279709815979004,16,,,,,,
0.0005448160687432868,15049,,,,,,,,
,15049,7.963647842407227,16,,,,,,
0.0005435886328065061,15099,,,,,,,,
,15099,6.889788627624512,16,,,,,,
0.0005423611968697253,15149,,,,,,,,
,15149,7.705227375030518,16,,,,,,
0.0005411337609329446,15199,,,,,,,,
,15199,6.141274452209473,16,,,,,,
0.0005399063249961638,15249,,,,,,,,
,15249,7.196105003356934,16,,,,,,
0.0005386788890593832,15299,,,,,,,,
,15299,7.803516387939453,16,,,,,,
0.0005374514531226024,15349,,,,,,,,
,15349,6.902162551879883,16,,,,,,
0.0005362240171858216,15399,,,,,,,,
,15399,6.873661994934082,16,,,,,,
0.000534996581249041,15449,,,,,,,,
,15449,6.3696441650390625,16,,,,,,
0.0005337691453122602,15499,,,,,,,,
,15499,7.344222545623779,16,,,,,,
0.0005325417093754796,15549,,,,,,,,
,15549,6.427034378051758,16,,,,,,
0.0005313142734386987,15599,,,,,,,,
,15599,7.580259323120117,16,,,,,,
0.000530086837501918,15649,,,,,,,,
,15649,6.327455520629883,16,,,,,,
0.0005288594015651373,15699,,,,,,,,
,15699,6.682421684265137,16,,,,,,
0.0005276319656283565,15749,,,,,,,,
,15749,6.454558372497559,16,,,,,,
0.0005264045296915759,15799,,,,,,,,
,15799,6.864335060119629,16,,,,,,
,15826,,16,67.67900848388672,98.44325256347656,55.615962982177734,,,
0.0005251770937547951,15849,,,,,,,,
,15849,6.264158725738525,17,,,,,,
0.0005239496578180144,15899,,,,,,,,
,15899,6.842118740081787,17,,,,,,
0.0005227222218812336,15949,,,,,,,,
,15949,6.510620594024658,17,,,,,,
0.0005214947859444529,15999,,,,,,,,
,15999,6.076011657714844,17,,,,,,
0.0005202673500076722,16049,,,,,,,,
,16049,6.83985710144043,17,,,,,,
0.0005190399140708915,16099,,,,,,,,
,16099,6.8573222160339355,17,,,,,,
0.0005178124781341107,16149,,,,,,,,
,16149,6.1984028816223145,17,,,,,,
0.00051658504219733,16199,,,,,,,,
,16199,7.401971817016602,17,,,,,,
